order_id,customer_id,order_date,order_status
12362.0,4236.0,2024-05-04,Pago
12363.0,8757.0,2024-06-04,Entregue
12364.0,8523.0,2024-03-23,Enviado
12365.0,663.0,2024-06-08,Pago
12366.0,8859.0,2024-07-14,Pago
12367.0,8425.0,2024-02-15,Entregue
12368.0,1442.0,2024-07-10,Pendente
12369.0,1222.0,2024-02-22,Pendente
12370.0,9431.0,2024-04-18,Pago
12371.0,3924.0,2024-06-11,Pago
12372.0,7970.0,2024-06-01,Entregue
12373.0,4830.0,2024-01-16,Pendente
,3229.0,2024-05-24,Pago
12375.0,8092.0,2024-06-27,Pago
12376.0,5532.0,2024-06-03,Enviado
12377.0,4234.0,2024-01-16,Pago
12378.0,3176.0,2024-03-19,Entregue
12379.0,4083.0,,Pendente
12380.0,5756.0,2024-04-07,Enviado
12381.0,6582.0,2024-01-09,Entregue
12382.0,4922.0,2024-05-25,Pendente
12383.0,5181.0,2024-06-19,Pago
12384.0,9598.0,2024-03-09,Pago
12385.0,4761.0,2024-07-11,Pendente
12386.0,850.0,2024-05-13,Entregue
12387.0,8580.0,2024-06-28,Entregue
12388.0,4721.0,2024-02-10,Pago
12389.0,2665.0,2024-02-28,Entregue
12390.0,9748.0,2024-04-03,Enviado
12391.0,1497.0,2024-07-13,Enviado
12392.0,1677.0,2024-04-13,Pendente
12393.0,2326.0,2024-07-06,Enviado
12394.0,5559.0,2024-01-20,Enviado
12395.0,8054.0,2024-02-04,Pago
12396.0,3182.0,2024-04-20,Pago
12397.0,6398.0,2024-01-08,Pago
,,2024-04-29,Entregue
12399.0,9094.0,2024-02-16,Pendente
12400.0,3014.0,2024-03-10,Enviado
12401.0,,2024-04-07,Entregue
12402.0,8682.0,2024-05-04,Cancelado
12403.0,6759.0,2024-07-09,Pago
12404.0,2332.0,2024-07-07,Pago
12405.0,7284.0,2024-06-04,Entregue
12406.0,9212.0,2024-03-12,Pago
12407.0,8589.0,2024-07-22,Entregue
12408.0,2565.0,2024-01-03,Entregue
12409.0,,2024-03-27,Pago
12410.0,8581.0,2024-03-14,Pago
12411.0,518.0,2024-01-08,Pago
12412.0,9710.0,2024-05-02,Pago
12413.0,6973.0,2024-05-04,Pago
12414.0,,2024-04-05,Cancelado
12415.0,3139.0,2024-04-04,Enviado
12416.0,3878.0,2024-04-21,Pago
12417.0,2665.0,2024-03-22,Entregue
12418.0,7938.0,2024-02-18,Entregue
12419.0,2656.0,2024-04-23,Pendente
12420.0,4902.0,2024-07-18,Pago
12421.0,5822.0,2024-05-10,Pago
12422.0,4320.0,2024-05-17,Pago
12423.0,3402.0,2024-05-18,Pago
,2761.0,2024-04-23,Entregue
12425.0,4840.0,2024-03-30,Pago
12426.0,1209.0,2024-07-10,Pago
12427.0,9701.0,2024-06-10,Enviado
12428.0,7020.0,2024-05-02,Cancelado
12429.0,2859.0,,Pago
12430.0,2170.0,2024-07-04,Pendente
12431.0,7201.0,2024-04-17,Entregue
12432.0,6523.0,,Pendente
12433.0,1798.0,2024-02-11,Entregue
12434.0,712.0,,Pago
12435.0,9636.0,2024-06-19,Enviado
12436.0,,,Entregue
12437.0,8570.0,2024-01-06,Entregue
12438.0,3293.0,2024-06-06,Entregue
12439.0,9797.0,2024-03-13,Pendente
12440.0,7306.0,,Pendente
12441.0,1211.0,2024-01-31,Pago
12442.0,7398.0,2024-06-20,Pago
12443.0,3200.0,2024-02-02,Entregue
12444.0,8070.0,2024-01-20,Enviado
12445.0,3427.0,2024-05-30,Pago
12446.0,4537.0,2024-03-26,Entregue
12447.0,6333.0,2024-05-28,Pendente
12448.0,288.0,2024-05-16,Cancelado
12449.0,9388.0,2024-05-06,Pago
12450.0,9949.0,2024-04-04,Entregue
12451.0,6979.0,2024-07-02,Enviado
12452.0,5052.0,,Enviado
12453.0,6371.0,2024-03-26,Enviado
12454.0,6239.0,2024-02-23,Pago
12455.0,1690.0,2024-05-19,Pendente
12456.0,868.0,2024-04-23,Entregue
12457.0,5685.0,,Pago
12458.0,6599.0,2024-07-18,Entregue
12459.0,978.0,,Pendente
12460.0,1607.0,2024-05-27,Pendente
12461.0,5196.0,2024-05-27,Pendente
12462.0,8981.0,2024-01-26,Pago
12463.0,5505.0,2024-03-21,Pendente
12464.0,9678.0,2024-04-29,Pago
12465.0,9058.0,2024-07-19,Pago
12466.0,7890.0,2024-05-19,Pendente
12467.0,2927.0,2024-06-27,Entregue
12468.0,1128.0,2024-01-15,Entregue
12469.0,9700.0,2024-02-09,Pago
12470.0,5263.0,2024-04-14,Pago
12471.0,9491.0,2024-01-05,Pago
12472.0,107.0,2024-03-21,Entregue
12473.0,9426.0,2024-06-12,Enviado
12474.0,7399.0,2024-03-25,Enviado
12475.0,6692.0,2024-02-27,Pendente
12476.0,9017.0,2024-02-16,Enviado
12477.0,4068.0,2024-07-20,Pendente
12478.0,9623.0,2024-05-31,Pago
12479.0,8328.0,2024-01-06,Pendente
12480.0,4441.0,2024-01-19,Pago
12481.0,3470.0,2024-05-26,Enviado
12482.0,8186.0,,Pendente
12483.0,2275.0,2024-07-04,Pendente
12484.0,2092.0,,Pago
12485.0,8911.0,2024-05-10,Pago
12486.0,1210.0,2024-05-12,Pago
12487.0,3392.0,2024-06-29,Pago
12488.0,9846.0,2024-06-25,Pendente
12489.0,2194.0,2024-06-07,Cancelado
12490.0,1823.0,2024-04-22,Cancelado
12491.0,5630.0,2024-01-24,Enviado
12492.0,,2024-06-29,Entregue
12493.0,1823.0,2024-01-08,Enviado
12494.0,6789.0,2024-04-11,Pago
12495.0,6358.0,2024-03-20,Pago
12496.0,5953.0,2024-01-25,Pendente
12497.0,2221.0,2024-04-05,Entregue
12498.0,6977.0,2024-02-08,
12499.0,7873.0,2024-05-08,Pendente
12500.0,2714.0,2024-02-09,Entregue
12501.0,1974.0,2024-02-10,Entregue
12502.0,8106.0,2024-03-14,Pago
12503.0,7073.0,2024-02-01,Entregue
12504.0,5205.0,2024-04-27,Pendente
12505.0,2634.0,2024-05-09,Enviado
12506.0,4983.0,2024-07-01,Entregue
12507.0,4185.0,2024-07-25,Pago
,727.0,2024-02-14,Pendente
,5014.0,2024-03-24,Entregue
12510.0,8481.0,2024-07-26,Pago
12511.0,2141.0,2024-02-24,Pago
12512.0,2650.0,2024-02-18,Pendente
,1974.0,2024-07-11,Enviado
12514.0,2045.0,2024-03-28,Enviado
12515.0,538.0,2024-06-25,Pago
12516.0,2202.0,,Pago
12517.0,6026.0,2024-01-31,Pago
12518.0,2839.0,2024-05-25,Entregue
12519.0,9610.0,2024-01-11,Pago
12520.0,5972.0,2024-03-06,Entregue
,4434.0,2024-04-16,Pendente
12522.0,,2024-05-09,Pago
12523.0,1676.0,2024-01-02,Cancelado
12524.0,4631.0,2024-06-12,Pago
12525.0,1148.0,2024-05-05,Pago
12526.0,9908.0,2024-02-07,Enviado
12527.0,7474.0,2024-06-11,Pendente
12528.0,1438.0,2024-04-28,Pago
12529.0,5711.0,2024-03-09,Pago
12530.0,9482.0,2024-01-04,Pendente
12531.0,808.0,2024-06-28,Cancelado
12532.0,9738.0,2024-07-24,Pago
12533.0,9304.0,2024-03-18,Enviado
12534.0,2502.0,2024-07-19,Pago
12535.0,6286.0,,Enviado
12536.0,9858.0,2024-05-28,Pago
12537.0,3322.0,2024-04-04,Pago
12538.0,9751.0,2024-07-23,Pago
,9582.0,2024-04-15,Pago
,7097.0,2024-07-26,Pago
12541.0,718.0,2024-07-17,Pago
12542.0,3535.0,2024-02-03,Pago
12543.0,6122.0,2024-07-11,Entregue
12544.0,3299.0,2024-05-07,Pago
12545.0,2324.0,2024-07-18,Entregue
12546.0,7029.0,2024-05-18,Pago
12547.0,8473.0,2024-05-19,Pago
12548.0,149.0,2024-03-06,Enviado
,2732.0,2024-06-06,Pendente
12550.0,5480.0,2024-07-10,Pendente
12551.0,4064.0,2024-04-27,Cancelado
12552.0,1887.0,2024-07-27,Pago
12553.0,2197.0,2024-03-17,Pago
12554.0,7321.0,2024-07-04,Entregue
12555.0,8960.0,2024-03-27,Pago
12556.0,6152.0,2024-06-21,Enviado
12557.0,2856.0,,Pago
12558.0,3162.0,2024-06-02,Pago
12559.0,2410.0,2024-01-13,Pendente
12560.0,6990.0,2024-06-08,Pago
12561.0,5160.0,2024-03-03,Pago
12562.0,5726.0,2024-03-29,Enviado
12563.0,2631.0,2024-07-18,Pago
12564.0,9340.0,2024-01-25,Enviado
12565.0,9529.0,2024-03-01,Pago
,8062.0,2024-05-28,
12567.0,9911.0,2024-07-17,Pendente
12568.0,6610.0,2024-07-11,Entregue
12569.0,4472.0,2024-03-29,Pago
12570.0,7110.0,2024-04-08,Entregue
12571.0,3347.0,2024-04-27,Pago
12572.0,9612.0,2024-04-11,Pago
12573.0,8916.0,2024-02-09,Pago
12574.0,1378.0,2024-05-06,Pago
12575.0,6554.0,,Pago
12576.0,503.0,2024-05-26,Pago
,311.0,2024-03-16,Entregue
12578.0,3706.0,2024-02-13,Pendente
12579.0,5115.0,2024-03-07,Entregue
12580.0,4227.0,2024-01-27,Entregue
12581.0,9779.0,2024-01-31,Entregue
12582.0,2769.0,2024-03-23,Entregue
12583.0,3509.0,,Entregue
12584.0,3717.0,2024-04-02,Pendente
12585.0,1245.0,,Pago
,8102.0,2024-03-04,Cancelado
12587.0,8685.0,,Pago
12588.0,2178.0,2024-03-25,Pago
12589.0,1028.0,2024-05-24,Pago
12590.0,3462.0,2024-03-15,Entregue
12591.0,7479.0,2024-05-25,Entregue
12592.0,8968.0,2024-05-28,Enviado
12593.0,7676.0,2024-06-30,Pago
12594.0,1655.0,2024-06-29,Pago
12595.0,3279.0,2024-03-21,Pendente
12596.0,4553.0,2024-01-27,Enviado
12597.0,6640.0,2024-01-09,Enviado
12598.0,5047.0,2024-04-11,Pendente
12599.0,8523.0,2024-02-26,Cancelado
12600.0,550.0,2024-01-22,Pendente
12601.0,3576.0,2024-01-08,Pago
12602.0,2584.0,2024-03-24,Entregue
12603.0,6084.0,2024-02-07,Pendente
12604.0,2847.0,2024-01-04,Pendente
12605.0,5674.0,2024-06-19,Pago
12606.0,668.0,2024-05-07,Cancelado
12607.0,9122.0,2024-06-30,Pago
12608.0,704.0,2024-07-02,Pendente
12609.0,6077.0,2024-05-26,Entregue
12610.0,6923.0,2024-01-30,Pago
12611.0,395.0,2024-05-07,Enviado
12612.0,3828.0,2024-06-09,Enviado
12613.0,9712.0,2024-07-17,Pendente
12614.0,4152.0,2024-01-26,Pago
12615.0,9159.0,2024-05-09,Pendente
12616.0,1986.0,2024-05-23,Pago
12617.0,362.0,2024-04-19,Enviado
12618.0,7339.0,2024-04-13,Cancelado
12619.0,6336.0,,Pago
,731.0,2024-03-10,Pago
12621.0,,2024-05-25,Pago
12622.0,3555.0,2024-07-07,Pendente
12623.0,,2024-04-13,Pago
12624.0,7524.0,2024-05-26,Cancelado
12625.0,5521.0,2024-07-18,Pago
12626.0,9529.0,2024-05-27,Pago
12627.0,5469.0,2024-07-03,Entregue
12628.0,1417.0,2024-06-24,Entregue
12629.0,8061.0,,Cancelado
12630.0,6755.0,2024-03-01,Pago
12631.0,1175.0,2024-05-12,Entregue
12632.0,9410.0,2024-01-03,Entregue
12633.0,1331.0,2024-06-18,Pendente
12634.0,2487.0,2024-07-03,Pago
12635.0,5450.0,,Entregue
12636.0,8778.0,2024-03-26,Pendente
12637.0,8488.0,2024-07-19,Enviado
12638.0,4240.0,2024-04-18,Entregue
12639.0,9020.0,,Enviado
12640.0,3821.0,2024-06-06,Entregue
12641.0,793.0,2024-07-13,Pago
12642.0,,2024-07-09,Entregue
,7594.0,,Pago
12644.0,3313.0,2024-03-03,Entregue
12645.0,7185.0,2024-04-21,Entregue
12646.0,7174.0,2024-05-15,Enviado
12647.0,9202.0,2024-05-31,Pago
12648.0,6232.0,2024-05-23,Enviado
12649.0,9670.0,2024-03-17,Pendente
12650.0,7660.0,2024-02-05,Pago
12651.0,3270.0,2024-05-19,Pago
12652.0,4235.0,2024-02-06,Entregue
12653.0,6557.0,2024-03-19,Pago
12654.0,2493.0,2024-03-17,Pago
12655.0,9770.0,2024-03-11,Cancelado
12656.0,6344.0,,Enviado
12657.0,1318.0,2024-01-18,Entregue
12658.0,2943.0,2024-07-07,Pago
12659.0,657.0,,Pendente
12660.0,2503.0,2024-05-05,Entregue
12661.0,889.0,2024-06-01,Enviado
12662.0,3556.0,2024-01-20,Pago
12663.0,8872.0,2024-01-16,Entregue
12664.0,1683.0,2024-02-14,Enviado
12665.0,778.0,2024-01-29,Enviado
12666.0,8107.0,2024-07-13,Pago
12667.0,7616.0,2024-03-27,Pago
12668.0,9696.0,,Pago
12669.0,5936.0,2024-02-11,Enviado
,6692.0,2024-05-01,Entregue
12671.0,2486.0,2024-02-07,Enviado
12672.0,3978.0,2024-06-17,Entregue
12673.0,2538.0,2024-04-22,Pago
12674.0,9779.0,2024-03-23,Pago
12675.0,9264.0,2024-02-08,Enviado
12676.0,7427.0,2024-05-06,Pago
12677.0,7353.0,2024-01-03,Entregue
12678.0,5533.0,2024-01-13,Pendente
12679.0,2093.0,2024-07-20,Pago
,9909.0,2024-01-27,Pago
12681.0,7060.0,2024-06-18,Pago
12682.0,7984.0,2024-04-22,Entregue
12683.0,2198.0,2024-01-08,Pago
12684.0,4832.0,2024-04-29,Cancelado
12685.0,7565.0,2024-01-31,Pago
12686.0,5106.0,2024-01-01,Entregue
12687.0,9234.0,2024-03-04,Entregue
12688.0,7155.0,2024-07-22,Cancelado
12689.0,2333.0,2024-04-09,Pendente
12690.0,512.0,2024-01-18,Pago
12691.0,3155.0,2024-02-19,Entregue
12692.0,2658.0,2024-02-15,Enviado
12693.0,4295.0,2024-01-21,Pago
12694.0,2452.0,2024-04-04,Entregue
,4010.0,2024-04-17,Pago
12696.0,8599.0,2024-05-11,Pendente
12697.0,7895.0,2024-05-26,Pago
12698.0,,2024-02-22,Pendente
12699.0,7247.0,2024-02-15,Entregue
,9237.0,2024-03-27,Pendente
12701.0,8262.0,2024-03-08,Pago
12702.0,1373.0,2024-05-05,Pago
12703.0,4931.0,2024-06-06,Entregue
12704.0,3487.0,2024-02-08,Pendente
12705.0,3082.0,2024-01-10,Pago
12706.0,6346.0,2024-06-02,Pendente
,2685.0,2024-01-13,Pago
12708.0,9772.0,2024-03-14,Entregue
12709.0,1317.0,2024-02-13,Pago
12710.0,5482.0,2024-01-09,Entregue
,4488.0,2024-01-28,Pago
12712.0,2638.0,,Enviado
12713.0,4082.0,2024-02-18,Pago
12714.0,8399.0,2024-04-24,Cancelado
12715.0,56.0,2024-07-15,Entregue
12716.0,8594.0,2024-04-13,Pendente
12717.0,2032.0,2024-04-28,Pago
12718.0,586.0,2024-06-13,Pendente
12719.0,2178.0,2024-05-11,Pendente
12720.0,6924.0,2024-05-21,Pago
12721.0,3416.0,2024-06-14,Entregue
12722.0,9951.0,2024-01-04,Enviado
12723.0,4074.0,2024-07-03,Pago
12724.0,1436.0,2024-07-17,Pago
12725.0,4841.0,2024-01-29,Pago
12726.0,4776.0,2024-03-05,Entregue
12727.0,6692.0,2024-02-29,Pago
12728.0,4695.0,2024-03-18,Cancelado
12729.0,5107.0,2024-07-09,Pendente
,6761.0,2024-01-24,Pago
12731.0,4181.0,2024-03-20,Pago
12732.0,5736.0,2024-01-06,Pago
12733.0,9054.0,2024-03-30,Pago
12734.0,,2024-03-31,Pago
12735.0,9485.0,2024-02-23,Enviado
12736.0,926.0,2024-03-13,Pago
12737.0,1520.0,2024-03-02,Entregue
,,2024-01-29,Pago
12739.0,4397.0,2024-07-19,Pendente
12740.0,7765.0,,Pago
12741.0,7654.0,,Pago
12742.0,6735.0,2024-01-03,Entregue
12743.0,1155.0,2024-06-17,Pendente
12744.0,681.0,2024-05-23,Pago
12745.0,9108.0,2024-07-07,Pago
12746.0,3560.0,2024-02-06,Pendente
12747.0,1471.0,,Pago
12748.0,1728.0,2024-01-08,Pago
12749.0,8332.0,2024-06-21,Enviado
12750.0,9218.0,2024-04-18,Pago
12751.0,3197.0,2024-04-19,Pendente
12752.0,9188.0,2024-06-06,Pago
12753.0,4661.0,,
12754.0,8401.0,2024-04-21,Entregue
12755.0,9082.0,2024-06-02,Pendente
12756.0,6864.0,2024-03-07,Entregue
12757.0,5268.0,2024-04-23,Entregue
12758.0,6703.0,2024-02-10,Pago
12759.0,8168.0,2024-03-10,Pendente
12760.0,5712.0,2024-03-12,Pendente
12761.0,6084.0,2024-03-05,Pago
12762.0,5417.0,,Enviado
12763.0,5344.0,2024-04-04,Pago
12764.0,8252.0,2024-02-10,Pago
12765.0,4698.0,2024-03-27,Pendente
12766.0,2754.0,2024-04-16,Pago
12767.0,6121.0,2024-04-12,Pago
12768.0,4777.0,2024-01-17,Pago
12769.0,484.0,2024-01-30,Enviado
12770.0,6943.0,2024-02-01,Enviado
,5334.0,2024-03-05,Enviado
12772.0,1002.0,2024-01-05,Entregue
12773.0,8837.0,2024-07-16,Enviado
12774.0,1427.0,2024-06-04,Pendente
12775.0,252.0,2024-04-13,Entregue
12776.0,8393.0,2024-05-08,Enviado
12777.0,1860.0,2024-05-22,Pendente
12778.0,838.0,2024-04-20,Pago
12779.0,9312.0,2024-05-18,Cancelado
12780.0,3350.0,2024-03-19,Pago
12781.0,8191.0,2024-07-21,Pendente
12782.0,2576.0,2024-02-11,Entregue
12783.0,3309.0,2024-06-05,Pago
12784.0,2460.0,2024-01-01,Entregue
12785.0,5183.0,2024-03-09,Entregue
12786.0,8252.0,2024-01-02,Cancelado
12787.0,5529.0,2024-05-02,Entregue
12788.0,1720.0,2024-04-18,Pago
12789.0,3185.0,2024-04-11,Entregue
12790.0,173.0,2024-04-12,Pago
12791.0,5627.0,2024-03-26,Enviado
12792.0,4474.0,2024-03-16,Pendente
12793.0,8018.0,2024-06-21,Pago
12794.0,7785.0,2024-06-02,Entregue
12795.0,8653.0,2024-06-20,Entregue
12796.0,3772.0,2024-05-14,Enviado
12797.0,8213.0,2024-01-05,Pendente
12798.0,5580.0,2024-07-11,Enviado
12799.0,9589.0,2024-05-13,Enviado
12800.0,4215.0,2024-05-27,Pago
,1756.0,2024-04-04,Pago
12802.0,7108.0,2024-03-04,Pendente
12803.0,9633.0,2024-07-22,Pago
12804.0,8434.0,2024-02-21,Pendente
12805.0,3059.0,2024-02-24,Pago
12806.0,2133.0,2024-04-27,Pago
12807.0,3253.0,,Pago
12808.0,2899.0,2024-04-23,Pago
12809.0,2150.0,,Pendente
12810.0,8626.0,,Pago
12811.0,2762.0,2024-02-08,Pago
12812.0,7214.0,2024-04-03,Entregue
12813.0,576.0,2024-07-07,Pago
12814.0,9137.0,2024-03-12,Entregue
12815.0,1353.0,2024-07-06,Pago
12816.0,7130.0,2024-03-26,Pago
12817.0,6925.0,2024-05-11,Entregue
12818.0,4905.0,2024-05-06,Enviado
12819.0,446.0,2024-07-11,Pendente
12820.0,7085.0,2024-06-15,Pendente
12821.0,1364.0,2024-02-16,Pago
12822.0,4352.0,2024-06-09,Pago
12823.0,2977.0,2024-03-30,Pendente
12824.0,2429.0,2024-03-14,Enviado
12825.0,6911.0,2024-01-29,Pendente
12826.0,9130.0,2024-05-31,Pendente
12827.0,1337.0,2024-06-09,Enviado
12828.0,7645.0,2024-05-26,Entregue
12829.0,5042.0,2024-01-07,Pendente
12830.0,2611.0,2024-05-11,Pendente
,5838.0,2024-02-20,Pago
12832.0,8573.0,2024-04-01,Pago
12833.0,8383.0,2024-06-06,Enviado
12834.0,8582.0,2024-03-28,Pendente
12835.0,5385.0,2024-03-14,
12836.0,5974.0,2024-02-25,Pago
12837.0,3024.0,2024-06-22,Entregue
12838.0,3341.0,2024-07-27,
12839.0,9619.0,2024-02-27,Enviado
12840.0,1618.0,2024-03-25,Pendente
12841.0,106.0,2024-02-20,Pendente
12842.0,1917.0,2024-04-07,Pago
12843.0,7669.0,2024-05-01,Pago
12844.0,3908.0,2024-01-15,Pendente
12845.0,7129.0,2024-05-14,Pago
12846.0,7549.0,2024-03-02,Pendente
12847.0,3503.0,2024-07-17,Enviado
12848.0,1031.0,2024-01-23,Pago
12849.0,5703.0,2024-01-21,Enviado
12850.0,1537.0,2024-03-12,Entregue
12851.0,9666.0,2024-04-07,Pendente
12852.0,9348.0,2024-02-11,Pago
12853.0,6347.0,2024-07-01,Pago
12854.0,4684.0,2024-02-12,Enviado
12855.0,2895.0,2024-01-21,Pendente
12856.0,1318.0,2024-05-07,Entregue
12857.0,,2024-01-05,Entregue
,9241.0,2024-07-26,Enviado
12859.0,3423.0,2024-04-27,Entregue
12860.0,5130.0,2024-03-15,Enviado
12861.0,8852.0,2024-02-13,Enviado
12862.0,478.0,2024-01-12,Pendente
12863.0,8735.0,2024-07-08,Enviado
,706.0,2024-05-12,Pendente
12865.0,54.0,,Pago
12866.0,5878.0,2024-04-28,Enviado
12867.0,4588.0,2024-03-23,Pendente
12868.0,6448.0,2024-01-06,Entregue
12869.0,581.0,2024-03-13,Pendente
12870.0,4102.0,,Cancelado
12871.0,9317.0,2024-07-07,Pago
12872.0,6838.0,2024-05-18,Pendente
12873.0,4296.0,2024-06-17,Enviado
12874.0,7433.0,2024-05-28,Pago
12875.0,2368.0,2024-07-17,Pago
12876.0,7989.0,2024-02-28,Cancelado
12877.0,1282.0,2024-01-27,Pago
12878.0,871.0,2024-04-20,Cancelado
12879.0,1442.0,2024-02-18,Pendente
12880.0,9932.0,2024-06-12,Pendente
12881.0,4417.0,2024-04-17,Enviado
12882.0,7553.0,,Cancelado
12883.0,7788.0,2024-04-11,Entregue
12884.0,2169.0,2024-04-16,Pendente
12885.0,6814.0,2024-05-08,Pago
12886.0,9240.0,2024-07-25,Pago
12887.0,7508.0,2024-05-21,Pago
12888.0,7868.0,2024-07-13,Pendente
12889.0,3724.0,2024-06-16,Pago
12890.0,3363.0,2024-06-18,Entregue
12891.0,4009.0,2024-07-16,Entregue
12892.0,9239.0,2024-06-18,Entregue
12893.0,3605.0,2024-03-04,Pago
12894.0,5145.0,2024-06-18,Entregue
12895.0,3169.0,2024-01-21,Pendente
12896.0,1166.0,2024-01-22,Pago
12897.0,2885.0,2024-02-12,Pago
12898.0,2385.0,,Pago
12899.0,9149.0,2024-06-02,Entregue
,5907.0,2024-02-27,Entregue
12901.0,7562.0,2024-02-06,Pendente
12902.0,3961.0,2024-01-22,Enviado
12903.0,2041.0,2024-02-18,Pendente
12904.0,,2024-01-25,Enviado
12905.0,6822.0,2024-01-29,Enviado
12906.0,,2024-05-06,Pago
12907.0,6782.0,2024-07-08,Pago
12908.0,1022.0,2024-05-26,Entregue
12909.0,183.0,2024-03-30,Entregue
12910.0,2145.0,,Pendente
,8743.0,2024-02-08,Pago
12912.0,5782.0,2024-06-30,Pendente
12913.0,7614.0,2024-05-01,Pago
,4270.0,2024-02-17,Cancelado
12915.0,7397.0,2024-04-02,Cancelado
,2507.0,2024-05-05,Pendente
12917.0,8119.0,2024-07-25,Pago
,6009.0,2024-03-11,Entregue
12919.0,3583.0,2024-05-28,Entregue
12920.0,6807.0,2024-02-27,Pago
12921.0,9208.0,2024-01-02,Cancelado
12922.0,6482.0,2024-05-22,Pago
12923.0,4487.0,2024-02-20,Entregue
12924.0,7080.0,2024-04-21,Enviado
12925.0,3840.0,2024-04-29,Pago
12926.0,6750.0,2024-01-26,Entregue
,3511.0,2024-05-09,Enviado
12928.0,1113.0,2024-06-04,Enviado
12929.0,7912.0,2024-04-23,Entregue
12930.0,1173.0,,Pago
12931.0,7234.0,2024-04-01,Pendente
12932.0,5453.0,2024-04-02,Enviado
12933.0,6867.0,2024-03-18,Pendente
,1889.0,2024-01-14,Enviado
12935.0,476.0,2024-06-04,Pendente
12936.0,7020.0,2024-01-04,Entregue
12937.0,,2024-04-06,Pago
12938.0,1533.0,2024-06-19,Pago
12939.0,1056.0,,Pago
,532.0,2024-07-08,Pendente
12941.0,5515.0,2024-02-18,Enviado
12942.0,7101.0,2024-02-26,Pendente
12943.0,755.0,2024-04-23,Pago
,8243.0,,Pago
12945.0,9793.0,2024-01-15,Pago
12946.0,9497.0,,Enviado
12947.0,5510.0,2024-07-07,Pago
,2160.0,2024-01-17,Pago
12949.0,,2024-06-01,Pendente
12950.0,123.0,2024-06-20,Pago
12951.0,3897.0,2024-05-11,Pago
12952.0,5052.0,2024-05-20,Pago
12953.0,8773.0,2024-01-29,Entregue
,433.0,2024-03-27,Enviado
12955.0,7252.0,2024-04-28,Entregue
,1059.0,2024-07-25,Enviado
12957.0,4622.0,2024-07-14,Pago
12958.0,7589.0,2024-05-17,Entregue
12959.0,7186.0,2024-03-23,Pago
12960.0,3193.0,2024-06-11,Pago
12961.0,5992.0,2024-02-28,Pendente
12962.0,8278.0,2024-03-21,Enviado
12963.0,5053.0,2024-06-12,Pendente
,7718.0,2024-05-28,Pendente
12965.0,7190.0,2024-01-15,Enviado
12966.0,8257.0,2024-02-04,Pago
12967.0,8249.0,2024-04-20,Pago
,,2024-07-12,Pendente
12969.0,903.0,2024-03-19,Pendente
12970.0,8697.0,,Entregue
12971.0,5782.0,2024-01-06,Pago
12972.0,1241.0,2024-02-01,Enviado
,3576.0,2024-04-23,Pago
12974.0,6024.0,2024-06-30,Entregue
12975.0,4662.0,2024-02-27,Pago
12976.0,,2024-05-31,Pendente
,8432.0,2024-07-19,Enviado
12978.0,7566.0,2024-05-05,Pendente
12979.0,2458.0,2024-05-26,Pendente
12980.0,,2024-05-24,Cancelado
12981.0,6624.0,2024-06-01,Pendente
12982.0,,2024-04-25,Pendente
12983.0,7368.0,2024-07-02,Pago
12984.0,6039.0,2024-01-03,Pago
12985.0,7938.0,2024-05-15,Enviado
12986.0,8842.0,2024-04-21,Pago
12987.0,7155.0,2024-06-27,Enviado
12988.0,8516.0,2024-06-19,Cancelado
12989.0,2637.0,2024-03-26,Pendente
12990.0,9174.0,2024-02-07,Enviado
12991.0,2275.0,,Pago
12992.0,3745.0,2024-07-21,Pago
12993.0,9881.0,2024-07-10,Pago
12994.0,8156.0,,Pago
12995.0,6560.0,2024-06-14,Pendente
12996.0,4975.0,2024-02-04,Pendente
12997.0,6448.0,2024-03-14,Pendente
12998.0,9309.0,2024-07-06,Pago
12999.0,535.0,2024-06-16,Pago
13000.0,5658.0,2024-07-06,Enviado
13001.0,6162.0,2024-04-15,Pago
13002.0,5768.0,2024-03-16,Cancelado
13003.0,4256.0,2024-01-28,Entregue
13004.0,9424.0,2024-06-18,Pendente
13005.0,8315.0,2024-01-09,Pendente
,,2024-05-12,Enviado
13007.0,3053.0,2024-04-30,Enviado
13008.0,,2024-07-23,Pago
,2933.0,2024-03-09,Enviado
13010.0,8390.0,,Pago
13011.0,1148.0,2024-06-16,Entregue
13012.0,5313.0,2024-02-03,Pago
13013.0,2115.0,2024-04-07,Enviado
13014.0,5244.0,,Enviado
13015.0,5623.0,2024-03-01,Enviado
13016.0,226.0,2024-02-15,Pago
13017.0,3447.0,2024-04-25,Entregue
13018.0,5195.0,2024-04-04,Pago
13019.0,6376.0,2024-05-12,Pago
13020.0,8668.0,2024-06-18,Pago
13021.0,4187.0,2024-06-26,Pendente
13022.0,5412.0,2024-06-05,Enviado
13023.0,2542.0,2024-06-27,Entregue
13024.0,6248.0,2024-03-22,Pago
13025.0,7374.0,2024-05-09,Pago
13026.0,7115.0,2024-07-21,Enviado
,1108.0,2024-06-27,Enviado
,1382.0,2024-04-18,Entregue
13029.0,8345.0,2024-03-07,Pago
13030.0,4018.0,2024-04-11,Enviado
13031.0,1567.0,2024-07-24,Entregue
13032.0,9211.0,2024-05-14,Pago
13033.0,6368.0,2024-01-14,Pendente
13034.0,6394.0,2024-02-16,Pendente
13035.0,7677.0,2024-04-17,Pago
13036.0,5621.0,,
13037.0,5853.0,2024-06-09,Entregue
